train_hd_metric_dice,valid_hd_metric_dice,all_hd_metric_dice,train_hd_metric_dice_hd,valid_hd_metric_dice_hd,all_hd_metric_dice_hd
76.36827432253175,76.83749084919418,76.60288258586297,70.27800242141039,75.6042326857432,72.94111755357679
75.77804936367626,76.83749084919418,76.30777010643521,69.30216467930563,75.6042326857432,72.45319868252442
74.77435858978428,76.21679604916491,75.49557731947459,61.80847219231826,69.45502141674135,65.6317468045298
71.65658874677972,73.62744053679987,72.64201464178979,19.333047463976893,23.49468024894146,21.413863856459177
60.23882912355862,62.8728876384726,61.55585838101561,Inf,Inf,Inf
8.865086448219756,14.560219778561036,11.712653113390395,Inf,Inf,Inf
24.80617423495559,30.4138126514911,27.609993443223345,Inf,Inf,Inf
10.81585305106989,14.866068747318506,12.840960899194197,Inf,Inf,Inf
6.944006895180647,9.848857801796104,8.396432348488375,16.879305522829814,16.673332000533065,16.776318761681438
12.400311394447634,14.866068747318506,13.63319007088307,16.492641084942644,13.0,14.746320542471322
7.32314210349983,13.96424004376894,10.643691073634386,16.370697795441746,16.278820596099706,16.324759195770724
6.829632941565325,8.774964387392123,7.802298664478724,16.788366366190736,16.278820596099706,16.53359348114522
7.536227676448441,7.3484692283495345,7.442348452398988,16.59335490218718,16.278820596099706,16.436087749143443
5.874377412209977,6.4031242374328485,6.138750824821413,16.77731731561084,16.278820596099706,16.528068955855275
7.571860830864088,10.04987562112089,8.81086822599249,17.13867792034022,16.278820596099706,16.708749258219964
7.304606376470602,8.774964387392123,8.039785381931363,17.13867792034022,16.278820596099706,16.708749258219964
7.264898862358125,8.602325267042627,7.933612064700376,17.382930325927365,16.278820596099706,16.830875461013534
7.5371904656796715,8.774964387392123,8.156077426535898,17.382930325927365,16.278820596099706,16.830875461013534
6.755423689495672,7.3484692283495345,7.051946458922603,17.382930325927365,16.278820596099706,16.830875461013534
6.808268462470203,8.602325267042627,7.705296864756415,17.382930325927365,16.492422502470642,16.937676414199004
6.061425660101002,8.12403840463596,7.092732032368481,17.382930325927365,16.492422502470642,16.937676414199004
5.1981347879406155,7.0,6.099067393970308,17.382930325927365,16.492422502470642,16.937676414199004
6.8530314929564105,8.246211251235321,7.549621372095865,17.382930325927365,16.492422502470642,16.937676414199004
6.736599118976579,8.12403840463596,7.430318761806269,17.382930325927365,16.822603841260722,17.102767083594046
5.670509797609425,8.602325267042627,7.136417532326026,17.382930325927365,16.822603841260722,17.102767083594046
5.270453396862785,7.874007874011811,6.572230635437299,17.382930325927365,16.822603841260722,17.102767083594046
7.092878693426897,8.366600265340756,7.729739479383826,17.382930325927365,16.822603841260722,17.102767083594046
5.427002976735379,8.246211251235321,6.83660711398535,17.382930325927365,16.822603841260722,17.102767083594046
3.9437232400501703,8.12403840463596,6.0338808223430656,17.382930325927365,16.822603841260722,17.102767083594046
5.31126004761665,8.831760866327848,7.0715104569722484,17.382930325927365,16.822603841260722,17.102767083594046
3.920398802137156,7.3484692283495345,5.634434015243345,17.382930325927365,16.822603841260722,17.102767083594046
4.839112774412879,9.1104335791443,6.974773176778589,17.382930325927365,16.822603841260722,17.102767083594046
3.236713723511033,8.18535277187245,5.711033247691741,17.382930325927365,16.822603841260722,17.102767083594046
4.243424272887062,9.0,6.621712136443531,17.382930325927365,16.822603841260722,17.102767083594046
4.243424272887062,9.38083151964686,6.812127896266961,17.382930325927365,16.822603841260722,17.102767083594046
3.4534974854040885,8.366600265340756,5.910048875372422,17.382930325927365,16.822603841260722,17.102767083594046
4.603777684864643,9.1104335791443,6.857105632004471,17.382930325927365,16.822603841260722,17.102767083594046
3.1532510896554857,8.366600265340756,5.759925677498121,17.382930325927365,16.822603841260722,17.102767083594046
3.546189293558944,8.774964387392123,6.1605768404755334,17.382930325927365,16.822603841260722,17.102767083594046
3.5622733518920935,8.774964387392123,6.168618869642108,17.382930325927365,16.822603841260722,17.102767083594046
3.1058485114466636,8.246211251235321,5.676029881340993,17.382930325927365,16.822603841260722,17.102767083594046
3.1532510896554857,8.774964387392123,5.964107738523804,17.382930325927365,16.492422502470642,16.937676414199004
4.3979554906443195,8.366600265340756,6.3822778779925375,17.382930325927365,16.492422502470642,16.937676414199004
3.0598574861120547,8.306623862918075,5.683240674515065,17.382930325927365,16.492422502470642,16.937676414199004
3.040878653959691,8.774964387392123,5.907921520675907,17.382930325927365,16.492422502470642,16.937676414199004
3.103911075987046,8.366600265340756,5.735255670663901,17.382930325927365,16.492422502470642,16.937676414199004
3.4422664728256884,8.774964387392123,6.108615430108905,17.382930325927365,16.492422502470642,16.937676414199004
2.9651231406213023,8.366600265340756,5.665861702981029,17.382930325927365,16.492422502470642,16.937676414199004
3.4372112976404554,8.366600265340756,5.901905781490606,17.382930325927365,16.492422502470642,16.937676414199004
3.0629552926332106,8.246211251235321,5.654583271934266,17.382930325927365,16.492422502470642,16.937676414199004
2.9651231406213023,8.366600265340756,5.665861702981029,17.382930325927365,16.492422502470642,16.937676414199004
3.4724036404099046,8.366600265340756,5.91950195287533,17.382930325927365,16.492422502470642,16.937676414199004
2.8267839473413163,8.774964387392123,5.80087416736672,17.382930325927365,16.492422502470642,16.937676414199004
3.0942340952805383,8.774964387392123,5.934599241336331,17.382930325927365,16.492422502470642,16.937676414199004
2.7580163594347544,8.246211251235321,5.502113805335037,17.382930325927365,16.492422502470642,16.937676414199004
4.576783947341316,8.366600265340756,6.471692106341036,17.382930325927365,16.492422502470642,16.937676414199004
3.0942340952805383,8.366600265340756,5.730417180310647,17.382930325927365,16.492422502470642,16.937676414199004
3.143320119967602,8.366600265340756,5.754960192654179,17.382930325927365,16.492422502470642,16.937676414199004
4.891799001864011,8.246211251235321,6.569005126549666,17.382930325927365,16.492422502470642,16.937676414199004
2.718417745063629,8.246211251235321,5.482314498149475,17.382930325927365,16.492422502470642,16.937676414199004
2.7854050431714104,8.366600265340756,5.576002654256083,17.382930325927365,16.492422502470642,16.937676414199004
2.785763406817727,8.366600265340756,5.5761818360792414,17.382930325927365,16.492422502470642,16.937676414199004
2.8131520905543823,7.3484692283495345,5.080810659451958,17.382930325927365,16.492422502470642,16.937676414199004
3.0307764064044154,8.306623862918075,5.668700134661245,17.382930325927365,16.492422502470642,16.937676414199004
2.946144308468938,8.246211251235321,5.5961777798521295,17.382930325927365,16.492422502470642,16.937676414199004
2.7854050431714104,8.306623862918075,5.546014453044743,17.382930325927365,16.492422502470642,16.937676414199004
2.4936728736720406,8.366600265340756,5.430136569506399,17.382930325927365,16.492422502470642,16.937676414199004
2.4936728736720406,8.366600265340756,5.430136569506399,17.382930325927365,16.492422502470642,16.937676414199004
2.8801393886621636,8.366600265340756,5.62336982700146,17.382930325927365,16.492422502470642,16.937676414199004
2.8801393886621636,8.366600265340756,5.62336982700146,17.382930325927365,16.492422502470642,16.937676414199004
2.6060453093678353,8.366600265340756,5.486322787354295,17.382930325927365,16.492422502470642,16.937676414199004
3.026637392541885,8.774964387392123,5.9008008899670035,17.382930325927365,16.492422502470642,16.937676414199004
2.2219804391789784,8.246211251235321,5.2340958452071495,17.382930325927365,16.492422502470642,16.937676414199004
3.03393917500404,8.246211251235321,5.6400752131196805,17.382930325927365,16.492422502470642,16.937676414199004
2.589793400779363,8.366600265340756,5.478196833060059,17.382930325927365,16.492422502470642,16.937676414199004
2.3688676770269574,8.06225774829855,5.215562712662753,17.382930325927365,16.492422502470642,16.937676414199004
2.384329796997689,8.06225774829855,5.223293772648119,17.382930325927365,16.492422502470642,16.937676414199004
2.0755338297722523,8.366600265340756,5.221067047556504,17.382930325927365,16.492422502470642,16.937676414199004
2.767766952966369,8.366600265340756,5.567183609153562,17.382930325927365,16.492422502470642,16.937676414199004
2.2548935635758274,8.306623862918075,5.280758713246951,17.382930325927365,16.492422502470642,16.937676414199004
2.4346922206774635,8.831760866327848,5.633226543502656,17.382930325927365,16.492422502470642,16.937676414199004
2.992735251517252,8.06225774829855,5.527496499907901,17.382930325927365,16.492422502470642,16.937676414199004
2.0362629787753974,8.306623862918075,5.171443420846736,17.382930325927365,16.492422502470642,16.937676414199004
2.3155122357061106,8.306623862918075,5.311068049312093,17.382930325927365,16.492422502470642,16.937676414199004
3.505521277796004,8.366600265340756,5.93606077156838,17.382930325927365,16.492422502470642,16.937676414199004
1.9960745184733066,8.306623862918075,5.151349190695691,17.259145352780035,16.492422502470642,16.87578392762534
1.9620479906458188,8.06225774829855,5.0121528694721835,17.259145352780035,16.492422502470642,16.87578392762534
2.4013401729825534,8.366600265340756,5.383970219161655,17.259145352780035,16.492422502470642,16.87578392762534
1.9960745184733066,8.306623862918075,5.151349190695691,17.259145352780035,16.492422502470642,16.87578392762534
1.9960745184733066,8.306623862918075,5.151349190695691,17.259145352780035,16.492422502470642,16.87578392762534
2.1747392844492905,8.366600265340756,5.270669774895023,17.259145352780035,16.492422502470642,16.87578392762534
2.2219804391789784,8.831760866327848,5.526870652753413,17.259145352780035,16.492422502470642,16.87578392762534
1.8898163693686714,7.3484692283495345,4.619142798859103,17.259145352780035,16.492422502470642,16.87578392762534
2.115722290074343,8.06225774829855,5.088990019186446,17.259145352780035,16.492422502470642,16.87578392762534
2.095279973150345,8.366600265340756,5.230940119245551,17.259145352780035,16.492422502470642,16.87578392762534
1.8512295868219164,8.306623862918075,5.078926724869996,17.259145352780035,16.492422502470642,16.87578392762534
2.3898163693686714,8.366600265340756,5.378208317354714,17.259145352780035,16.492422502470642,16.87578392762534
2.115722290074343,8.306623862918075,5.211173076496209,17.259145352780035,16.492422502470642,16.87578392762534
1.7862629787753974,8.831760866327848,5.309011922551623,17.259145352780035,16.492422502470642,16.87578392762534
1.7862629787753974,8.306623862918075,5.046443420846736,17.259145352780035,16.492422502470642,16.87578392762534
2.1827095881821235,8.366600265340756,5.274654926761439,17.259145352780035,16.492422502470642,16.87578392762534
2.0362629787753974,8.366600265340756,5.2014316220580765,17.259145352780035,16.492422502470642,16.87578392762534
1.7862629787753974,8.306623862918075,5.046443420846736,17.259145352780035,16.492422502470642,16.87578392762534
1.57915619758885,8.831760866327848,5.205458531958349,17.259145352780035,16.492422502470642,16.87578392762534
2.3495864094170424,8.366600265340756,5.358093337378899,17.259145352780035,16.492422502470642,16.87578392762534
1.7862629787753974,9.16515138991168,5.4757071843435385,17.259145352780035,16.492422502470642,16.87578392762534
2.2476761962286425,8.831760866327848,5.539718531278245,17.259145352780035,16.09347693943108,16.676311146105558
2.4619588451128367,8.366600265340756,5.414279555226797,17.259145352780035,16.09347693943108,16.676311146105558
2.4327095881821235,9.16515138991168,5.798930489046901,17.259145352780035,16.09347693943108,16.676311146105558
1.9692756806676168,8.831760866327848,5.400518273497732,17.259145352780035,16.09347693943108,16.676311146105558
2.32915619758885,8.366600265340756,5.347878231464803,17.259145352780035,16.09347693943108,16.676311146105558
2.6919572339080924,9.643650760992955,6.167803997450523,17.259145352780035,16.09347693943108,16.676311146105558
2.1827095881821235,8.831760866327848,5.507235227254986,17.259145352780035,16.09347693943108,16.676311146105558
1.9976761962286425,8.831760866327848,5.414718531278245,17.259145352780035,16.09347693943108,16.676311146105558
2.1441228056353685,8.831760866327848,5.487941835981609,17.259145352780035,16.09347693943108,16.676311146105558
2.115722290074343,8.831760866327848,5.473741578201095,17.259145352780035,16.09347693943108,16.676311146105558
1.6441228056353685,9.16515138991168,5.404637097773524,17.259145352780035,16.09347693943108,16.676311146105558
1.6441228056353685,9.16515138991168,5.404637097773524,17.259145352780035,16.09347693943108,16.676311146105558
1.9306888981208616,8.831760866327848,5.3812248822243545,17.259145352780035,16.09347693943108,16.676311146105558
1.6441228056353685,9.16515138991168,5.404637097773524,17.259145352780035,16.09347693943108,16.676311146105558
1.6441228056353685,9.16515138991168,5.404637097773524,17.259145352780035,16.09347693943108,16.676311146105558
1.8271355075275881,9.16515138991168,5.496143448719634,17.20990441119645,16.09347693943108,16.651690675313766
1.5694792168823422,9.433981132056603,5.501730174469473,17.20990441119645,16.09347693943108,16.651690675313766
1.6441228056353685,9.16515138991168,5.404637097773524,17.20990441119645,16.09347693943108,16.651690675313766
1.4125703849682212,9.16515138991168,5.2888608874399505,17.20990441119645,16.09347693943108,16.651690675313766
1.4125703849682212,9.16515138991168,5.2888608874399505,17.20990441119645,16.09347693943108,16.651690675313766
1.5694792168823422,9.16515138991168,5.367315303397011,17.20990441119645,16.09347693943108,16.651690675313766
1.516123775561495,9.16515138991168,5.340637582736587,17.20990441119645,16.09347693943108,16.651690675313766
1.4125703849682212,9.643650760992955,5.528110572980588,17.20990441119645,16.09347693943108,16.651690675313766
1.3090169943749475,9.16515138991168,5.237084192143314,17.20990441119645,16.09347693943108,16.651690675313766
1.3090169943749475,9.16515138991168,5.237084192143314,17.20990441119645,16.09347693943108,16.651690675313766
1.3090169943749475,9.643650760992955,5.476333877683951,17.20990441119645,16.09347693943108,16.651690675313766
1.4125703849682212,9.16515138991168,5.2888608874399505,17.20990441119645,16.09347693943108,16.651690675313766
1.5694792168823422,9.16515138991168,5.367315303397011,17.20990441119645,16.09347693943108,16.651690675313766
1.3535533905932737,9.643650760992955,5.498602075793114,17.20990441119645,16.09347693943108,16.651690675313766
1.4125703849682212,9.16515138991168,5.2888608874399505,17.20990441119645,16.09347693943108,16.651690675313766
1.7420296962671666,9.643650760992955,5.692840228630061,17.20990441119645,16.09347693943108,16.651690675313766
2.089793400779363,9.643650760992955,5.866722080886159,17.20990441119645,16.09347693943108,16.651690675313766
1.4571067811865475,9.643650760992955,5.550378771089751,17.20990441119645,16.09347693943108,16.651690675313766
1.7476761962286425,9.16515138991168,5.456413793070161,17.20990441119645,16.09347693943108,16.651690675313766
1.4330127018922192,9.643650760992955,5.538331731442587,17.20990441119645,16.09347693943108,16.651690675313766
1.3535533905932737,9.16515138991168,5.259352390252476,16.9723287796144,16.09347693943108,16.532902859522743
1.3090169943749475,9.643650760992955,5.476333877683951,16.9723287796144,16.09347693943108,16.532902859522743
1.4920296962671666,9.16515138991168,5.328590543089423,16.9723287796144,16.09347693943108,16.532902859522743
1.25,9.643650760992955,5.4468253804964775,16.9723287796144,16.09347693943108,16.532902859522743
1.7071067811865475,9.643650760992955,5.675378771089751,16.9723287796144,16.09347693943108,16.532902859522743
1.25,9.16515138991168,5.20757569495584,16.9723287796144,16.09347693943108,16.532902859522743
1.4125703849682212,9.643650760992955,5.528110572980588,16.9723287796144,16.09347693943108,16.532902859522743
