nthreads,sizes_2D,edt_mean_2D,edt_std_2D,sedt_mean_2D,sedt_std_2D,sedt_inplace_mean_2D,sedt_inplace_std_2D,sedt_threaded_mean_2D,sedt_threaded_std_2D,sedt_gpu_mean_2D,sedt_gpu_std_2D,sizes_3D,edt_mean_3D,edt_std_3D,sedt_mean_3D,sedt_std_3D,sedt_inplace_mean_3D,sedt_inplace_std_3D,sedt_threaded_mean_3D,sedt_threaded_std_3D,sedt_gpu_mean_3D,sedt_gpu_std_3D
8,1.0,186.52939618644066,877.5290127361218,313.6459976525822,1087.3508397905593,41.876229838709676,6.542653805919569,13762.01333333333,149107.471974448,104376.3,316954.7100251563,1.0,217.82114699331848,984.9448961780312,684.1155605381166,3042.704700675311,93.88557512953368,4.501601505575399,21088.98,12166.328226455644,114887.02,443538.27552952594
8,9.0,552.9269325153375,2028.8566930269676,1308.1947872340427,4536.504843284378,213.2417436661699,8.382364052640428,13868.265,115063.5072811339,95388.27,280688.0686822959,27.0,1893.215,470.7041427627352,7006.015,49532.647481347376,1208.898,96.91018911587908,26994.85,23599.320483230586,108062.34,400130.0795688595
8,25.0,1010.6290673575129,3227.0776302632084,2246.918,23876.808982399518,512.8541116751269,19.51549586505301,13779.6,151069.9920959453,96263.48,278010.39950425056,125.0,5602.268571428572,26462.45089850462,20677.53,230471.9484753023,4456.1475,308.11916645321435,35865.03,38937.26363201472,124629.66,561467.385824697
8,49.0,1624.5464788732397,6278.330564650791,4184.248,30928.986600205757,938.0918292682927,42.9522787792763,13515.85333333333,148307.68663939895,101644.81,298035.9698979286,343.0,12221.4,3105.5093718818307,50701.98,326106.4811128139,11262.48,1285.0958706414372,46362.67,34819.673583161915,265074.05,1.2889911936197707e6
8,81.0,2996.997,23086.818296809502,6073.552222222223,33392.213409279786,1546.387,134.17122054539962,14286.303333333335,149639.41036164673,96919.98,268112.74492869433,729.0,29449.19,124548.69133393254,96789.12,497989.26790917985,22646.72,1831.365237046708,55970.26,27698.41601531351,465270.5,1.8743767298262848e6
